well_id,permeability_md,porosity_fraction,net_to_gross,thickness_ft,well_depth_ft,tubing_diameter_in,choke_size_64th,well_type,completion_type,artificial_lift,reservoir_pressure_psi,reservoir_temp_f,bottomhole_pressure_psi,wellhead_pressure_psi,oil_gravity_api,gas_oil_ratio_scf_bbl,water_cut_fraction,fvf_oil,oil_viscosity_cp,oil_rate_bbl_day,gas_rate_scf_day,water_rate_bbl_day,productivity_index,oil_price_usd_bbl,gas_price_usd_mcf,daily_opex_usd,drilling_cost_usd,completion_cost_usd,total_capex_usd,daily_revenue_usd,performance_index,oil_cut,profit_per_barrel,production_efficiency,economic_efficiency,ranking_score,drill_date,well_age_days,production_months,days_since_workover,pressure_drawdown,total_liquid_rate,productivity_factor,depth_category
39,0.19577854286507598,0.1169106767615806,0.6931473142844647,21.76235193708181,8132.610329437771,3.5,32.10964295388362,Horizontal,Perforated,ESP,5260.306698632449,176.93559682858205,3503.621451124477,2802.8971608995816,32.28702176583969,863.4862527229502,0.04618612204140985,1.1129522937908443,100.0,1.9500000000000002,1683.7981928097531,0.09442391816481949,0.0002653505041658353,77.67843637866333,2.641049072865798,396.0505677020122,1034719.1610464072,477289.39922190737,1512008.5602683146,-240.13062310760535,36.387557276787696,0.6920925197239343,-0.3837474295548583,0.6930925197239343,-0.004941570724378573,23.329215352284898,2015-10-14,3367,13.619503581282283,77.81130063854467,879.9674644025645,7.224464407634429,0.22888601941752149,Deep
40,0.8996730520800791,0.19262166673981118,0.6254313489229221,33.24854645513452,10216.295121582893,3.5,15.98527206858689,Horizontal,Perforated,ESP,6788.068648782337,218.1863241738697,5091.051486586753,4072.841189269402,37.96048892215164,484.47934141058914,0.02481618441935292,1.1072671901211588,74.19982768300791,1.9500000000000002,944.7347157506489,0.04962296258573793,0.002277097853175375,66.76465029374151,3.564866034320659,415.65413983588286,1232471.1112988712,485824.2445972461,1718295.3558961174,-282.09521906346384,30.471369507514712,0.8345587705376472,-15.19865264624778,0.8355587705376472,-0.1864846781664896,27.069939389686688,2019-09-12,1938,31.74908165742994,93.35017726069077,565.6723873985284,5.991188620053965,1.7329652281255776,Deep
41,1.546325524214881,0.11037396307836496,0.6299613289894002,17.21134558106668,6287.466328799743,2.875,57.845433970293264,Vertical,Perforated,Natural Flow,3923.615593459971,168.54192528428183,2942.7116950949785,2354.1693560759827,34.01013855920195,144.43712869022073,0.0721538502523855,1.1021665569303534,100.0,1.9500000000000002,281.6524009459305,0.1516413646691956,0.0015211863186404486,69.81747361138798,3.115481646809407,280.00904221713824,891736.8851092575,513556.3416414709,1405293.2267507284,-142.98748578900484,44.95255862602573,0.5189743316507632,13.76535370562397,0.5199743316507632,0.2507179887578122,18.889588874454514,2019-11-21,1868,26.07999577153291,90.0630882065512,326.9679661216642,9.634378929140855,1.706740763168266,Medium
42,0.8770276038391662,0.14426317792665505,0.7688921644992004,15.233725448343275,7709.510811080423,3.5,27.369137801320015,Horizontal,Perforated,Gas Lift,4882.923594155563,179.48031764743376,3098.3190371501732,2478.655229720139,38.66244487940628,252.05501324397125,0.015525710483550793,1.1037808251986596,90.12331695665094,1.9500000000000002,491.507275825744,0.030752560034081174,0.0010326777252381628,88.25276090437038,5.531505298226289,365.1723817748321,1441768.9415138215,572851.8643514536,2014620.8058652752,-190.36072291096298,46.268104288135895,0.8964952634429947,15.603339578436973,0.8974952634429947,0.217916348063519,30.156542157009426,2017-01-12,2911,45.36994007920359,38.34653090075544,970.7839579794622,5.577273664027864,1.2652278925923757,Medium
43,0.6582086008152341,0.17524936394902285,0.6819458204677955,78.88818239497856,6924.766519095792,3.5,16.649745844506132,Vertical,Perforated,Natural Flow,4728.082627450886,172.8584364949037,3546.0619705881645,2836.8495764705317,31.024543799056175,194.0304179012793,0.03179469506762504,1.1029104562685192,100.0,1.9500000000000002,378.35931490749465,0.0640355831872002,0.0032105920112349023,83.27115428565767,3.4680844929986305,283.0925563842542,871462.0932358059,563760.5812231209,1435222.6744589268,-119.40162345440942,55.33969984606924,0.788035366215833,26.45990191230742,0.789035366215833,0.4766833203823285,27.672978365513835,2024-09-13,110,19.625031337109927,30.0,394.00688562090727,6.3448911932962275,1.1535063863864605,Medium
44,0.5467909152936666,0.19328775970850606,0.685037445964508,10.0,5200.19507439041,4.5,9.425074554722048,Horizontal,Perforated,ESP,3468.790528957361,158.21801143283488,2307.865918045383,1846.2927344363063,33.53944820496367,172.37477225160134,0.03721466971383425,1.1025856215837742,100.0,1.9500000000000002,336.13080589062264,0.07537353165411838,0.000339721691229137,76.57974312251451,2.3766083469907286,366.1517495309204,809432.5828812111,525876.9805243922,1335309.5634056032,-216.02239916305675,39.159070893927364,0.7519022019077717,3.4845361545120794,0.7529022019077717,0.048534888637780174,25.2914876505704,2019-02-14,2148,33.61157708943454,160.890298554323,582.7928560857513,6.649798787016337,1.0568799104607631,Medium
45,0.16845155408780563,0.08998517964721117,0.6898394462940638,17.32084066063072,7875.978971235952,3.5,44.166053632043116,Vertical,Slotted Liner,Natural Flow,5053.811937661955,156.90129734970213,3543.0589650169877,2834.4471720135903,27.08033765958389,662.9842981959092,0.021125635198567007,1.1099447644729388,100.0,1.9500000000000002,1292.8193814820231,0.042083997737099206,0.0001813387618158228,62.280809988872775,3.3926558314584603,292.07941007062493,1026234.7013815066,619553.1388086709,1645787.8401901776,-166.2457393787155,40.56304132379915,0.8591624320095532,4.891732105360446,0.8601624320095532,0.08541455808646653,28.63221223441804,2020-08-02,1613,23.998169131330705,815.3559180703882,668.4509830346415,5.819620358265438,0.15158143356443096,Medium
46,0.35972000954951144,0.13327493820795258,0.6617642459373428,34.82903368018955,7817.378737425075,2.875,43.66652977746562,Vertical,Perforated,Gas Lift,5096.217170253997,210.01915002068398,3613.7481051523805,2890.9984841219048,34.71993911995011,116.89964140475074,0.014017443836974836,1.1017534946210714,90.20456883421217,1.9500000000000002,227.95430073926397,0.02772258757384535,0.0008342502569112135,77.11396567470659,3.9154869965103103,366.18920011431527,1111558.7796819159,348103.0219186685,1459661.8016005843,-214.9244149482942,40.37820248740453,0.9065503744201677,4.024495259560838,0.9075503744201677,0.05605005777710782,29.97020274819709,2017-11-12,2607,25.09108214843795,32.85309993757806,633.0995367259507,5.5154127400645265,0.47941662044875244,Medium
47,0.4661611617623628,0.12625273444195217,0.6008560278752553,45.16101902460628,10270.174614863197,5.5,27.073833328552332,Horizontal,Open Hole,Rod Pump,6563.701660454463,241.3266831504941,4922.776245340848,3938.2209962726783,28.51199309096924,1369.659930920461,0.04856206035554039,1.120544898963807,100.0,1.9500000000000002,2670.8368652948993,0.0995292643043288,0.001128862327201221,85.62657290787527,4.838691156922019,367.59542590570106,1075274.5845476338,550458.181447739,1625732.7659953728,-187.70025401366053,43.09964544918097,0.676252930963064,15.118792573139887,0.677252930963064,0.20975734921901154,23.50103163956996,2024-12-10,22,13.585392786393522,30.0,546.9751383712055,7.3936797570690835,0.5885412136313549,Deep
48,2.126626950551351,0.1173335383713144,0.9275502017921883,11.73865512838882,8946.217526832166,2.875,12.015865775468455,Vertical,Slotted Liner,Rod Pump,5129.908589661117,206.68514539452775,3847.4314422458374,3077.94515379667,26.087628398704055,673.6980825054759,0.02352558141266944,1.1101054712375822,100.0,1.9500000000000002,1313.711260885678,0.04698007024188353,0.0020858488682075262,71.24366334234465,3.028438080049025,352.89222712283436,1282743.1398943227,562653.8363336943,1845396.976228017,-209.98859039660687,38.33281387567656,0.8431627905822037,1.6522984132701686,0.8441627905822037,0.023879023849240788,27.964583311958926,2023-09-16,473,22.382686511573986,272.160229708735,427.4923824717598,5.930051854512754,2.4952466490398826,Deep
49,1.041886692040505,0.23827271201405484,0.6585090613870745,57.56103789349947,6463.719763506193,3.5,30.93921811413299,Horizontal,Slotted Liner,Natural Flow,4311.5878142443125,174.49377324511997,3233.690860683235,2586.952688546588,37.06928918284311,762.6074784991379,0.02189370579116539,1.1114391121774871,100.0,1.9500000000000002,1487.084583073319,0.04364830581015709,0.0035532452706521873,88.51114089986714,2.234057620781088,277.99170990906885,931996.2457736448,376043.77139197604,1308040.0171656208,-102.07275250876691,60.51002121083252,0.8540419613922308,33.10260141427079,0.8550419613922308,0.6072960494685368,30.05488455573507,2015-10-23,3358,23.12689485959724,52.4044871004783,359.2989845203592,5.854512274006881,2.482531677238435,Medium
50,0.12673902242392865,0.17024908554804777,0.7573751032166764,49.31932896038436,10781.138849501283,2.375,25.42817972355004,Vertical,Slotted Liner,Rod Pump,6384.31804601838,226.35157880190235,4651.794891250561,3721.4359130004486,36.70191820686128,251.90220527459996,0.0175184100078865,1.103778533079119,75.38882101588105,1.9500000000000002,491.20930028546996,0.03476997950228603,0.0005689179567759327,87.92745289518207,4.153469609144785,370.9725516865941,1791918.4077260047,349712.9391317611,2141631.3468577657,-197.47379564052406,45.28690396611344,0.8832105999474233,13.976545720495636,0.8842105999474235,0.19214462862672116,29.678711660416024,2020-08-15,1600,34.2121985221999,318.5754788346194,668.4701470980899,5.661163191581321,0.21577202670927373,Deep
51,1.0217316423198293,0.08695580228324773,0.7694758307355369,103.02209675833144,9831.550543288029,3.5,45.918755825160524,Vertical,Perforated,ESP,6107.660212435247,174.54006363618737,4454.240933588582,3563.392746870866,41.26298987958858,282.6560815534429,0.019633876628396496,1.1042398412233017,82.47563701483577,2.3907812043380114,675.7688470698034,0.04788033185979169,0.008893508409762831,91.63732832143474,2.3955210352802787,414.56426899266876,1540588.509013855,425405.7873524399,1965994.2963662948,-193.86064833788845,51.68474149868024,0.8691074891440234,23.958596107186708,0.8701074891440234,0.36005766410968953,30.32592229215395,2022-02-10,1056,45.210079961747354,219.0927392682486,635.4759101074569,7.053451235411493,0.8884549467610107,Deep
52,0.5027474243776315,0.1958930973527388,0.7462325596624502,45.73975250992737,8873.146555202924,4.5,41.92363796935066,Horizontal,Slotted Liner,Rod Pump,5090.28205607643,239.17981587675706,3817.711542057323,3054.1692336458586,31.55099544339921,119.54624779390302,0.033578221518849045,1.1017931937169085,89.88076020956373,1.9500000000000002,233.1151831981109,0.06775247171290956,0.001732810363846814,78.05243126531353,3.1510756467940118,352.67355734508374,1011966.714621422,433845.8557484708,1445812.5703698928,-199.73675280104885,41.589640319356704,0.7761451898743397,7.554970030726734,0.7771451898743397,0.1092521578503409,26.20482751510982,2016-11-11,2973,16.4781000416777,524.2938882527918,424.1901713397024,6.442091793054496,0.9848475014744607,Deep
53,0.3754961378063301,0.25610780985063164,0.8885884891459321,61.77632617529968,7660.273851725252,2.875,28.41724877906224,Vertical,Open Hole,Gas Lift,4898.263755203483,194.29770702175398,3371.6671491930956,2697.3337193544767,38.26442277469405,221.00645291799566,0.020589726589919338,1.10331509679377,83.71876648825105,1.9500000000000002,430.96258319009155,0.04099398071103463,0.0022315460494996193,80.87391699806012,3.2939036115912046,364.89825892617176,1398198.7415267834,575341.9463502431,1973540.6878770264,-205.774571570724,42.2131150645494,0.8627351560672044,8.09632567603093,0.8637351560672043,0.1131582843647166,28.82360267579912,2020-03-06,1762,2.983422023321027,94.6469067493797,710.2193134764734,5.795520408919219,0.9616749346095016,Medium
54,1.3621865905988169,0.20162326302755734,0.6656900474387287,22.868473108800057,6560.841144914781,4.5,20.201983038279444,Vertical,Perforated,Natural Flow,4032.6727972977915,188.95225714067962,2504.5066627703072,2003.6053302162459,39.40638057818931,492.05443195029966,0.05704631825851314,1.1073808164792547,81.99954583741943,1.9500000000000002,959.5061423030844,0.117969954185558,0.0022836912628972452,89.1418728833109,3.4442932373599136,281.17694112617954,1025519.1169128913,438546.1216308905,1464065.238543782,-104.04546848658347,58.08783699670619,0.6196912116099124,33.092033857122246,0.6206912116099124,0.6002247979345765,22.97789703228343,2017-03-05,2859,24.325870898530066,195.23162791539326,856.0540016445193,8.068529677031723,2.746485052489168,Medium
55,2.071793028114763,0.07403150170229932,0.5749548546493126,23.72468325080488,7441.68983589342,2.875,63.33001410471314,Horizontal,Perforated,Rod Pump,4752.5773863308905,189.74781779076415,3564.4330397481676,2851.5464317985343,38.55819046265276,936.9693762936383,0.01219805484276035,1.1140545406444047,84.88837112251777,1.9500000000000002,1827.0902837725948,0.024079910937698575,0.002988311610229602,79.47393937068975,4.051331565659469,337.35949158760906,1160544.9659926186,414365.1481718796,1574910.1141644982,-174.9831612748064,45.24294485905711,0.9186796343815977,13.627478292436555,0.9196796343815977,0.20601210585289814,30.788481314236776,2015-07-22,3451,26.589682611010925,112.53908361356683,396.0481155275743,5.442593228674851,1.5337794908768994,Medium
56,1.8751619445552934,0.12578829635668742,0.738067687249397,13.03416310631864,9633.122929556279,4.5,33.42409078698243,Vertical,Open Hole,Natural Flow,6055.308951627814,192.52739042028838,4447.586838184745,3558.0694705477963,28.394770537582865,138.03363619823065,0.031246996700748035,1.1020705045429735,100.0,1.9500000000000002,269.1655905865498,0.06289692053807869,0.0016368494809014815,69.98765892209788,2.9530925741708898,310.1468573792234,1442314.7972651918,438836.62633054407,1881151.4235957358,-172.87605157434902,42.491662272989124,0.7916866886616798,8.002059313014321,0.7926866886616798,0.13158444628853078,26.740212741524118,2015-11-21,3329,8.916705903200016,179.2520305655192,598.5039548384339,6.315628083660531,2.358734263985035,Deep
57,0.31924303016309125,0.21334555745933115,0.5619033774638906,23.065626093114407,10826.879458901913,4.5,46.543357203693276,Horizontal,Perforated,ESP,6309.320593301338,226.26079661433792,4506.3188314022955,3605.0550651218364,36.194907858169515,272.2623662256291,0.009710284794886575,1.1040839354933845,77.2265056595091,1.9500000000000002,530.9116141399768,0.01912070370780656,0.00048526597267136193,70.51457163472139,3.2810165982665915,421.11487392913006,1455860.9947345748,611863.2334154212,2067724.2281499961,-281.86952942321756,32.25856888276373,0.9352647680340895,-13.001720078205695,0.9362647680340895,-0.15746005782262687,30.18960143959808,2022-11-12,781,36.74183649497513,107.47944085206372,751.4483296821527,5.346079340110901,0.6810908223515076,Deep
58,0.5423750900442166,0.11461652671906095,0.613006392280434,32.85376437511116,10314.865292408283,4.5,15.870966184388204,Vertical,Perforated,Natural Flow,6286.10368600486,215.27690472684702,4714.577764503645,3771.662211602916,37.91312236843729,314.4889393604464,0.013123855789337549,1.1047173340904068,75.53383082326818,1.9500000000000002,613.2534317528706,0.025931818301129245,0.001309052898989104,77.38554953773739,3.488583717640489,316.128058648245,1614627.8477076262,501304.33743769524,2115932.1851453213,-163.08685111285683,46.95939188993735,0.912507628071083,14.420096377160624,0.9135076280710829,0.23263512842860226,30.683100013776105,2021-04-10,1362,47.29166809675011,37.62609672784117,523.8419738337379,5.4794057241621035,0.6216514899980603,Deep
59,1.029093521372396,0.17219097140731143,0.9534920591889626,96.30444582566163,7266.725867320589,2.375,35.193023180926275,Vertical,Perforated,ESP,4450.064093546098,201.27309530751694,3262.1700203872288,2609.7360163097833,35.05742773526354,112.12265170805401,0.0005835761480517026,1.101681839775621,93.30081515983005,2.03342990510593,227.99355302293353,0.0011873529148423646,0.009193410076083966,62.09438578053781,3.6196783660150302,385.7224297698912,1193688.0037849112,482074.89746430883,1675762.9012492201,-258.63258545309316,32.630870690021716,0.996109492346322,-11.462165692875086,0.997109492346322,-0.1579090540165592,32.1269455186135,2015-11-23,3327,45.45141169939767,127.63225442980983,446.21672423451946,5.234286846277927,1.7720061311408366,Medium
60,1.9600304995736395,0.18873170267146683,0.7999739555854947,20.10292205319124,6320.573850066483,5.5,9.542056312690068,Horizontal,Perforated,ESP,3877.7971451637986,133.25305794627917,2540.5872985783253,1962.2270816336504,18.308178733031323,452.4511249834081,0.012873255166588502,1.1067867668747513,100.0,1.9500000000000002,882.2796937176458,0.02543019148862436,0.0028479601506228923,73.56741084635807,3.5782617397663383,376.1751305620189,616844.5807445967,488999.45012989483,1105844.0308744914,-229.56165173981805,37.54481358260206,0.91417829888941,-0.8412950894358137,0.91517829888941,-0.011405870849868077,29.996043253529365,2017-09-13,2667,10.263983824711653,135.3626594834648,690.9103223915072,5.469392061354104,3.699198934725387,Medium
61,0.45760023249619186,0.10365347642109585,0.6348340756823787,156.32811813613415,8211.329370366806,3.5,36.3054866029852,Vertical,Perforated,Rod Pump,4996.571656714811,197.94734663149617,3245.4614791740196,2596.369183339216,36.28391699178784,190.25165990669151,0.003939235158947926,1.1028537748986005,89.84399934148264,1.9500000000000002,370.9907368180485,0.0077118797559448974,0.0045832817585404325,85.96547118230254,3.848804620178064,344.74814275494356,1098981.1249359185,629206.0334326522,1728187.1583685707,-175.68760308754503,48.293050245273,0.9737384322736805,17.04114055405542,0.9747384322736806,0.25209654831254746,32.585383696994604,2023-07-16,535,42.14207227533575,299.5045949880081,918.3482347549898,5.134849051275446,0.47431854909332,Deep
62,0.6137030684642353,0.14702373219690998,0.8623856287623628,65.65158696386597,5347.340951655722,2.875,61.98497479859133,Vertical,Open Hole,ESP,3514.951352094133,141.85810805650263,2081.1865905027917,1616.8584483844902,50.0,247.67216804652034,0.020377364755130464,1.1037150825206978,69.8704608770098,2.245320104624637,556.1032982708238,0.046705392885429096,0.004505618834690458,53.08746148834719,4.17507160771339,368.7715532729325,761202.4914881681,425082.8273396758,1186285.318827844,-247.25143759809413,31.578793826604134,0.8641509016324636,-10.270747781753522,0.8651509016324636,-0.16313119098177192,28.409627881683104,2017-01-30,2893,34.11120091134918,239.39861643387056,847.9395362423193,6.662297200126678,0.9022891558630762,Medium
63,0.24440708395958455,0.05,0.5931402247782972,56.49970755942437,8484.751571277173,4.5,29.515575927204814,Vertical,Perforated,Rod Pump,5372.380715659902,207.8471313505693,3810.4797544369185,3048.383803549535,32.11968584994414,242.64845114011706,0.015540680752491978,1.1036397267671019,100.0,1.9500000000000002,473.16447972322834,0.03078268049495695,0.0007421471804104756,90.34482101794515,3.8141072925207746,347.92541033185154,1337919.0541669624,631550.8290940104,1969469.8832609728,-169.94830925418432,49.70534011235735,0.8963954616500535,20.806355455961807,0.8973954616500533,0.30498609665846227,30.4166136428816,2017-11-02,2617,22.330788498924843,196.20434599235605,666.5041752796669,5.577894619079794,0.12220354197979227,Deep
64,0.22339992745584814,0.09878061793328549,0.8238200166697236,43.096731533828724,7778.596120551997,2.875,10.183776704195049,Vertical,Perforated,ESP,4845.676680839437,182.51459569482392,3253.8865264937313,2603.1092211949854,29.17538321715743,173.25268543067116,0.004339883991507632,1.1025987902814602,100.0,1.9500000000000002,337.8427365898088,0.008499652790867552,0.0007193532175573577,86.22374218703159,3.8628684188073747,390.4349340211832,1445257.9489223019,521049.62989215035,1966307.5788144523,-220.99359471877534,42.76741565196161,0.9710674400566158,8.305276025790985,0.9720674400566158,0.10848646993569466,32.071058281898395,2017-06-25,2747,26.408716733262263,30.0,784.1773742057994,5.148972815663216,0.22067582880339828,Medium
65,1.6651924950628705,0.13737159243034197,0.7263822874146671,37.09999901314828,7300.9452471976365,4.5,9.733524291483238,Horizontal,Perforated,Natural Flow,4330.079227006627,170.03359737711384,3116.5413796726166,2493.2331037380936,37.986788477691185,312.8973503804413,0.02806162078699725,1.1046934602557068,99.04107891256545,1.9500000000000002,610.1498332418606,0.05629997271944323,0.004101535196583409,70.40235384169523,2.2342214666028175,286.6600986610074,926108.6641076811,483958.06180246524,1410066.7259101463,-148.0122988144286,46.385356366130644,0.812922528086685,13.156740292181686,0.813922528086685,0.23407295191604463,27.689225459525304,2018-11-04,2250,40.93120822417553,229.53044515358644,491.85797616623904,6.150646189030995,2.287501447498409,Medium
66,2.868114759119312,0.08761084090175753,0.82136701046823,26.13940214540047,5607.945399099806,2.875,29.72725855702469,Vertical,Perforated,Rod Pump,3414.1555028022362,116.22015698755952,2132.357163189524,1705.8857305516192,37.499025683732576,224.48514320554557,0.04819168379621213,1.1033672771480834,100.0,1.9500000000000002,437.7460292508139,0.09873173313476301,0.005580965406778163,80.43390827871809,3.540182159332544,320.94623573288914,757415.5244312901,750090.0497934282,1507505.5742247184,-162.55041390631646,46.37030221174894,0.6787221080252525,16.315706158476484,0.6797221080252525,0.2592649239777423,23.724955692202265,2015-12-31,3289,23.56634216300354,124.8763823254058,712.7724224790063,7.366781741891085,2.5127794584918464,Medium
67,0.6875675397884107,0.23162056519658175,0.8309033289488693,11.249372587312086,8770.400159854575,3.5,16.961396441938867,Horizontal,Slotted Liner,Natural Flow,5597.36544967902,197.7458816840276,4091.525935163804,3273.2207481310434,44.54188132333132,252.0242092551796,0.06748841228327679,1.1037803631388279,61.22725361992458,1.9500000000000002,491.44720804760027,0.14112667827318132,0.0009509697942884121,75.03147726906326,3.883606038401287,304.29362655075414,1180706.1465998236,394436.05102014035,1575142.197619964,-156.07365853135167,44.69043767321598,0.5500772514448213,14.374640518976264,0.5510772514448213,0.24092080888375494,19.79640606746743,2024-05-06,240,18.540746347940964,404.1460162610721,572.9452729020459,9.089624952208373,1.5925478217661488,Deep
68,2.015662256947157,0.07849293110196835,0.7868956546705423,20.73832203427352,7200.948740507133,3.5,9.307717394378411,Horizontal,Perforated,ESP,4824.906237873571,148.79614923551367,3618.6796784051785,2894.943742724143,24.937054752728898,165.13441745955544,0.005823560671537314,1.1024770162618933,100.0,1.9500000000000002,322.01211404613315,0.011422451224771672,0.002983588885481335,87.29990368438683,4.08315295565636,384.71144670715574,906989.5383627196,464631.4240432994,1371620.962406019,-213.16180980737678,43.87825170142922,0.9611762621897513,10.485047926785269,0.9621762621897513,0.1389970194136421,31.865449439142523,2018-05-29,2409,24.182632172221332,454.3409917706672,402.07551982279756,5.201959302084408,1.5821523865939122,Medium
69,1.0608292695774537,0.1279977756651508,0.6706000981422301,120.11663833855732,6245.124746434568,2.375,50.3479623812099,Horizontal,Perforated,Rod Pump,3945.312519735977,186.25340278711167,2526.3698140115084,2021.0958512092068,40.85104202059994,424.9660905821922,0.027434757817291707,1.106374491358733,77.95647924730469,9.243320379467084,3928.097725660832,0.26074137168198847,0.00990735910697958,84.82683142769942,2.9461193806129646,377.0084389992252,871722.0227975809,376756.8760836,1248478.898881181,418.6457855005589,201.73372145689834,0.8171016145513886,69.25365475348278,0.8181016145513886,4.372034425550773,49.65765710606154,2020-10-21,1533,28.219100789647307,30.0,761.3906191018059,29.00595930616,1.3578378686640071,Medium
70,0.38762967244531815,0.15653702886430457,0.6202549165423906,62.86047878199717,4000.0,2.875,33.677288497385874,Deviated,Perforated,ESP,2768.2896260524344,134.82041592406554,1661.7363118313042,1288.2718738385656,39.72337649001171,1063.6192511630845,0.03403838300885344,1.1159542887674463,100.0,1.9500000000000002,2074.057539768015,0.06871368073643844,0.0013543113202927717,60.99929276816991,2.9727685800890837,353.96765541316097,692496.2663985566,595246.197053617,1287742.4634521736,-228.8533414277104,32.36909065635746,0.7730774466076438,-8.05224644014171,0.7740774466076438,-0.1160175406331655,25.43182723811679,2019-07-07,2005,9.886649727582396,309.30642346750534,645.1717098790577,6.467655413160969,0.6067839722423369,Shallow
71,1.0605742561496045,0.22206366445330578,0.7384677871789105,119.41717559648255,7958.727642424045,2.375,24.19770723046865,Vertical,Perforated,Natural Flow,5199.188312836664,147.77576946138907,3845.759661801014,3076.6077294408115,33.862827704475635,329.7589434951176,0.03996844160078778,1.1049463841524267,100.0,1.9500000000000002,643.0299398154793,0.08118314367534907,0.00846443992234817,80.87262413464177,3.040719459773121,293.9035002283723,942193.4557378911,668918.8933651679,1611112.3491030592,-134.24660951460717,51.338329003689175,0.7335437226614148,22.150270889438456,0.7345437226614148,0.38436555348390766,25.753460030785853,2017-12-05,2584,43.34266332254856,30.0,486.89726556287314,6.816223804131807,2.3551500574542015,Medium
72,3.439931207865813,0.07820689244102802,0.4233079186342674,25.571443344353927,10658.377395004616,3.5,58.40465824892292,Deviated,Open Hole,ESP,6437.08698649521,237.09573332576906,4435.167803349771,3548.134242679817,37.70949854337352,830.6217687115114,0.020807023184931394,1.1124593265306728,68.15544165110498,4.947147294889148,4109.208236157193,0.10512259154088893,0.004911076671700674,72.94372146356753,3.929131119913075,440.33922090100793,1735550.827607351,666992.2781404639,2402543.1057478148,-63.330268624484006,80.06422856153863,0.8612865121004574,39.5503452831854,0.8622865121004574,1.148321262599545,35.74589150229023,2024-10-15,78,32.68678659499185,82.359515489546,929.0713520629042,14.727957355234313,2.6902632997809723,Deep
73,0.7129021306863077,0.20815818760774799,0.7228114665733318,16.74718611461706,10491.888821821805,2.875,14.503781771229434,Vertical,Open Hole,Gas Lift,6038.10551652734,196.09659450930874,4528.579137395505,3622.8633099164044,43.23565985278686,111.10732060891621,0.029857972754791448,1.101666609809134,65.70522868178021,1.9500000000000002,216.65927518738664,0.060014910417046326,0.0011921932953887872,75.828325705181,4.327104843939367,393.6614981591821,1038098.2537843814,622394.8753146005,1660493.129098982,-244.85875563493138,36.347675066468696,0.8009468483013904,-2.6113602098563122,0.8019468483013904,-0.03383093630579517,26.519216273051992,2015-10-01,3380,30.763639114861977,140.67743005054226,503.1754597106119,6.2426099409640186,1.483964154653637,Deep
74,3.532686263897911,0.15051165305097935,0.7356697438338832,42.77641496234929,7314.355615120592,3.5,61.53145442149788,Horizontal,Perforated,Rod Pump,4589.404109220039,173.3255033647101,3371.8849033504353,2697.507922680348,41.9785230402276,360.3201807125869,0.03953490115003456,1.1054048027106889,80.42247347333534,6.453343911231253,2325.2700442953173,0.2656338562320868,0.012505284469640953,67.71828099030185,3.1740319141667186,370.43323780591794,973978.570480361,480237.95322040346,1454216.5237007644,73.9565998315428,113.00341269508611,0.7364339923331029,45.627686745902665,0.7374339923331029,2.0504794151019095,36.64163387435263,2024-12-05,27,5.6763226304899925,30.0,452.61852099959697,22.469128149976427,5.317104492897628,Medium
75,0.05380815749088899,0.10092456744760245,0.7336903837128468,21.428977240537964,7096.681909457329,2.875,25.582136173131758,Horizontal,Perforated,Rod Pump,4006.689710053354,168.2088978089543,3005.0172825400155,2404.0138260320123,25.855845503410173,130.11769468373151,0.05145888516176366,1.101951765420256,100.0,1.9500000000000002,253.72950463327646,0.10578847738621694,7.677146119017635e-05,92.48137069120835,4.226369850901639,336.0778513989707,994353.8637320973,463475.90225101536,1457829.7659831126,-154.66682382244812,50.74751873539323,0.6569407655882422,25.03996388466106,0.6579407655882422,0.37998283814356265,23.433924795902673,2021-03-05,1398,29.396175094111815,246.89830650422346,333.8908091711128,7.611032304397437,0.05430565019920441,Medium
76,1.6808799085307513,0.17310517371316353,0.7058725068431588,49.67670442244588,8703.161384112536,2.875,57.75060564928615,Vertical,Perforated,Rod Pump,5209.418361042296,200.08626706380153,3527.9601145579454,2822.3680916463563,41.56126549404387,104.7518479427769,0.025967084381707136,1.1015712777191418,69.39048137652978,3.134993590801865,328.39637192525714,0.08357680549222778,0.007710867239636516,85.40061819902576,3.5987838473316756,358.81062447582656,1742771.4284902718,332883.0227505935,2075654.4512408653,-89.89840621255672,72.47651828997415,0.8268861041219524,40.44909268574145,0.8278861041219524,0.9174553313060491,31.691959699710182,2020-05-06,1701,6.685151125209139,30.0,813.2218529773018,9.721342977770917,2.909690085571821,Deep
77,0.8061076176299729,0.1599529847786735,0.7704214963377519,10.0,6502.421841217563,3.5,41.76480108284984,Horizontal,Perforated,Natural Flow,4026.7931113683835,196.17129537156225,2593.9749628492855,1997.7176527682998,34.48249115973985,187.049606652348,0.0032449295399174993,1.1028057440997854,98.73796316014243,1.9500000000000002,364.74673297207863,0.006348205734948196,0.0005703457814632772,67.60228836027032,3.400571378270051,277.6347742591753,921756.8609294104,703587.3535181793,1625344.2144475896,-144.5699646561858,47.15732325947866,0.97836713640055,12.150363997828032,0.97936713640055,0.22319558691547833,32.637417978865265,2020-02-28,1769,4.698790734183755,33.23575937336025,761.6859632910341,5.110555846999668,1.289393194927398,Medium
